pair_id,group_id,pos_recipe_id,neg_recipe_id,perturb_type,split
3892,435,435,perturbed_7055562680b1c20f18268ee265cbf175,synergy_replace_with_different_type,test
3893,435,435,perturbed_7055562680b1c20f18268ee265cbf175,synergy_replace_with_different_type,test
3894,435,435,perturbed_7b95c260f8b60cdc4c42eef33523149b,synergy_replace_with_different_anchor,test
3895,435,435,perturbed_7b95c260f8b60cdc4c42eef33523149b,synergy_replace_with_different_anchor,test
3896,435,435,perturbed_ac2e381bd1d673cebc72b508c0941004,balance_minor_amount_adjustment_hard,test
3897,435,435,perturbed_a9178781d870cb62fd951ddad1f0f376,synergy_similar_ingredient_replacement_hard,test
3898,685,685,perturbed_fcdc1e7d0db5ea1505c2fc262189a236,balance_change_role,test
3899,685,685,perturbed_6913065816599f62145ae459108a4230,synergy_replace_with_different_type,test
3900,685,685,perturbed_fcdc1e7d0db5ea1505c2fc262189a236,balance_change_role,test
3901,685,685,perturbed_6913065816599f62145ae459108a4230,synergy_replace_with_different_type,test
3902,685,685,perturbed_2ed41ce851e87e25d0e189d7de74f672,synergy_replace_with_different_anchor,test
3903,685,685,perturbed_f5ff325f27618699c48e38a41666d2ac,balance_minor_amount_adjustment_hard,test
3904,685,685,perturbed_c943f9740d23da596f42b430f0ad95e7,synergy_similar_ingredient_replacement_hard,test
3905,234,234,perturbed_e8e194d7771a35d453ec0c04fbc91e2b,balance_change_role,test
3906,234,234,perturbed_ff706aec103258b6d31fb77d5ac4f4ec,synergy_replace_with_different_type,test
3907,234,234,perturbed_3cb56edcbe67373e9cd8f183dcdc5438,synergy_replace_with_different_anchor,test
3908,234,234,perturbed_3cb56edcbe67373e9cd8f183dcdc5438,synergy_replace_with_different_anchor,test
3909,234,234,perturbed_36a8560906a42c0cf6a381c83296fe0f,balance_minor_amount_adjustment_hard,test
3910,234,234,perturbed_00a243be3f56ee6bb214179784f24fbf,synergy_similar_ingredient_replacement_hard,test
3911,295,295,perturbed_de5cf3992e4fca5dea4f5b59ef0cfee1,balance_remove_key_ingredient,train
3912,295,295,perturbed_de5cf3992e4fca5dea4f5b59ef0cfee1,balance_remove_key_ingredient,train
3913,295,295,perturbed_83969a05b7876f753b3348320ab030a5,balance_minor_amount_adjustment_hard,train
3914,295,295,perturbed_f8f7db47a6d0278733bdecb0b2530ef3,synergy_similar_ingredient_replacement_hard,train
3915,470,470,perturbed_3fd994f9b26fa0c6b65f9075ade391ee,balance_remove_key_ingredient,valid
3916,470,470,perturbed_33ba7f57e26b63b4eb83723f63cc3e2e,balance_minor_amount_adjustment_hard,valid
3917,470,470,perturbed_0acd22b0954a7d81cd14982f07c7191a,synergy_similar_ingredient_replacement_hard,valid
3918,421,421,perturbed_3713d1a89b42cde09b3e9e42bc7ed8e9,conflict_acid_sweetener_ratio_break,train
3919,421,421,perturbed_85328d88b416a4eae300c00d1bc5d82d,balance_remove_key_ingredient,train
3920,421,421,perturbed_f652ae7f43d34d42c9b38d7dfd80fb3a,balance_minor_amount_adjustment_hard,train
3921,421,421,perturbed_e03bf6cff93a5579222262489eec7b89,synergy_similar_ingredient_replacement_hard,train
3922,737,737,perturbed_d798bc568bb067865c92928ee2cf6d8a,balance_change_role,train
3923,737,737,perturbed_5f88c81de53944c455d887675b1febc2,balance_minor_amount_adjustment_hard,train
3924,737,737,perturbed_43125e9880afc88bb41bd71e686d30e9,synergy_similar_ingredient_replacement_hard,train
3925,377,377,perturbed_4678ba997994cf99b454441e4534054a,balance_remove_key_ingredient,train
3926,377,377,perturbed_4162003e39d2c5e2f5a31cc4e71cdda8,balance_minor_amount_adjustment_hard,train
3927,377,377,perturbed_c7ec78fb9f1f6a43f2ed07af57d533f9,synergy_similar_ingredient_replacement_hard,train
3928,169,169,perturbed_52307c25f93f2567f28b7875a433688b,balance_change_role,train
3929,169,169,perturbed_6878969477bc3f3ed150e750d7833fdf,synergy_insert_different_type,train
3930,169,169,perturbed_b8437a681a2f8fe689db0c28476cc6b0,balance_minor_amount_adjustment_hard,train
3931,169,169,perturbed_e0ba3e2d116935d7e540d95f8b924b0f,synergy_similar_ingredient_replacement_hard,train
3932,17,17,perturbed_e3ce39e6efdc06729e38cf586d18b651,synergy_insert_different_type,train
3933,17,17,perturbed_e3ce39e6efdc06729e38cf586d18b651,synergy_insert_different_type,train
3934,17,17,perturbed_7d6ba2181c304d242c5286539d949f96,synergy_replace_with_different_type,train
3935,17,17,perturbed_5299460fbc3669bb3b55c6cc2ad162f5,balance_minor_amount_adjustment_hard,train
3936,17,17,perturbed_05742825095b4609eb2cf099b87e2afb,synergy_similar_ingredient_replacement_hard,train
3937,205,205,perturbed_5e3b0553faf7f2aa7005903c5af435b5,balance_change_role,train
3938,205,205,perturbed_004e8bd940653d10d75f97909058d800,balance_remove_key_ingredient,train
3939,205,205,perturbed_5e3b0553faf7f2aa7005903c5af435b5,balance_change_role,train
3940,205,205,perturbed_77d8efb055bcbea207ac101a3b35bdbc,balance_minor_amount_adjustment_hard,train
3941,205,205,perturbed_ed49fd720b1c6c9acd8911f1cf1f16a3,synergy_similar_ingredient_replacement_hard,train
3942,162,162,perturbed_9b61f3349f3e594fa37846bef2dee23c,conflict_add_extra_base_spirit,train
3943,162,162,perturbed_9b61f3349f3e594fa37846bef2dee23c,conflict_add_extra_base_spirit,train
3944,162,162,perturbed_e8fd0361501109c2470c7412a8449ba6,balance_minor_amount_adjustment_hard,train
3945,162,162,perturbed_c54a18353afe6b6d91ae9714709a2482,synergy_similar_ingredient_replacement_hard,train
3946,340,340,perturbed_80e7ca9df1a056a30a3a5e813aae4387,balance_change_role,valid
3947,340,340,perturbed_18d71920b49c7f3bb445c1c1ebd98f2e,balance_minor_amount_adjustment_hard,valid
3948,340,340,perturbed_ca27c082989b30f73ccfe2b4d2089319,synergy_similar_ingredient_replacement_hard,valid
3949,522,522,perturbed_c302daa7ebf59365d4c5dda118cdecf7,conflict_create_incompatible_type_pair,train
3950,522,522,perturbed_c302daa7ebf59365d4c5dda118cdecf7,conflict_create_incompatible_type_pair,train
3951,522,522,perturbed_f9699a8f9d99d604c66b4f0c0a66e43b,synergy_insert_different_type,train
3952,522,522,perturbed_e7c80e8ffd957099539b92edfb651cc5,balance_change_role,train
3953,522,522,perturbed_ae842c1a748244119f6a8f8b6cd0f3e2,balance_minor_amount_adjustment_hard,train
3954,522,522,perturbed_917471fc26a44cb809ed06d2c849ac81,synergy_similar_ingredient_replacement_hard,train
3955,164,164,perturbed_216f0a46b35d59aca006d7ab36148a89,balance_remove_key_ingredient,train
3956,164,164,perturbed_91f01d3305ee5176567c67c5b9384aee,balance_minor_amount_adjustment_hard,train
3957,164,164,perturbed_d29bd153cedaacf494708f35eb0c7073,synergy_similar_ingredient_replacement_hard,train
3958,708,708,perturbed_2defcd47e3a6e75334ac7327fec91d27,balance_remove_key_ingredient,test
3959,708,708,perturbed_c0b641d6c9da61045557a23552b33a3c,balance_minor_amount_adjustment_hard,test
3960,708,708,perturbed_25b5e77c4000361c1511fdae9b095f23,synergy_similar_ingredient_replacement_hard,test
3961,729,729,perturbed_b4b3b063fc2aa7867a3064ef39dd572d,balance_change_role,train
3962,729,729,perturbed_7a199f723feff094e55ad742b7fd0c6a,balance_minor_amount_adjustment_hard,train
3963,729,729,perturbed_c15c8aea1de2572e965aa13390e50dd0,synergy_similar_ingredient_replacement_hard,train
3964,604,604,perturbed_e8899c46bb1ed927c0ffd2c6077735b9,balance_remove_key_ingredient,test
3965,604,604,perturbed_e3c97c5c2fdbb505faf711d3399cb977,balance_change_amount,test
3966,604,604,perturbed_e3c97c5c2fdbb505faf711d3399cb977,balance_change_amount,test
3967,604,604,perturbed_de56ce562e16cc3b60fd1445004e271a,synergy_replace_with_different_anchor,test
3968,604,604,perturbed_ac826ab011b707fca6c31e1680d83de0,balance_minor_amount_adjustment_hard,test
3969,604,604,perturbed_602ebf082f1fd7c97edb14fe21fcec8d,synergy_similar_ingredient_replacement_hard,test
3970,131,131,perturbed_dda609c68a9f9a771fce862f2f3de705,balance_remove_key_ingredient,test
3971,131,131,perturbed_529824c23529f3731824ae51f3e05698,balance_minor_amount_adjustment_hard,test
3972,131,131,perturbed_549037ae99ae61a09e6834be3c39bb82,synergy_similar_ingredient_replacement_hard,test
3973,108,108,perturbed_738dc534331344c64666de0d7f27f447,balance_remove_key_ingredient,train
3974,108,108,perturbed_559408108fd31c13d1c75acf6fb28ebe,balance_minor_amount_adjustment_hard,train
3975,108,108,perturbed_0179b19651243150acc04e916c5eef97,synergy_similar_ingredient_replacement_hard,train
3976,260,260,perturbed_ace632835dae7139889ad5e2c4fa4ab4,balance_remove_key_ingredient,train
3977,260,260,perturbed_8d20bfb7690399af025957cb6e409f5c,balance_minor_amount_adjustment_hard,train
3978,260,260,perturbed_444c6f6a2a03027b810a62de317cd8c3,synergy_similar_ingredient_replacement_hard,train
3979,655,655,perturbed_5a0f1b579f26e62928957850f5994be0,conflict_add_extra_base_spirit,train
3980,655,655,perturbed_79a6c88ba346f481b09c202e500917c4,synergy_replace_with_different_type,train
3981,655,655,perturbed_18f98b334f7f997d0adb0af23b5f9737,synergy_replace_with_different_anchor,train
3982,655,655,perturbed_18f98b334f7f997d0adb0af23b5f9737,synergy_replace_with_different_anchor,train
3983,655,655,perturbed_fceefacfae5b284c40b7a4e3b3148d8a,synergy_insert_different_type,train
3984,655,655,perturbed_d5b7f6d0272ac31ad2d7f782e234b9be,balance_minor_amount_adjustment_hard,train
3985,655,655,perturbed_8528398334ddcad67912d9abb79f6561,synergy_similar_ingredient_replacement_hard,train
3986,402,402,perturbed_4eb05cde09bc3f4d3f96c63c808c7b34,balance_change_role,train
3987,402,402,perturbed_79b5f46aa79c96f7c884486851481626,balance_remove_key_ingredient,train
3988,402,402,perturbed_e18b52c1ecbf6632b6aded3e6677a7ac,balance_minor_amount_adjustment_hard,train
3989,402,402,perturbed_6bd0793795ceeee8c7e13eaea717f764,synergy_similar_ingredient_replacement_hard,train
3990,465,465,perturbed_8434f7bb65f89c98e8bbbe9ce764c97c,balance_change_amount,train
3991,465,465,perturbed_651f6d95dbb855c32ae908238455c23f,conflict_add_extra_base_spirit,train
3992,465,465,perturbed_3c202c70a09c4e1294ce0491bf559814,balance_remove_key_ingredient,train
3993,465,465,perturbed_8434f7bb65f89c98e8bbbe9ce764c97c,balance_change_amount,train
3994,465,465,perturbed_6bb6a8b445e2ada74380dff858288231,balance_minor_amount_adjustment_hard,train
3995,465,465,perturbed_bf567c287782a2ffcd78758eece70a30,synergy_similar_ingredient_replacement_hard,train
3996,274,274,perturbed_198b08552a5bd0e022bc2d4e3546f43b,balance_change_role,test
3997,274,274,perturbed_9f3da938fea7bbf032b4a010716d9653,balance_minor_amount_adjustment_hard,test
3998,274,274,perturbed_3cdee939d4082917932c9ef0817d7401,synergy_similar_ingredient_replacement_hard,test
3999,115,115,perturbed_53ad99f7ea1a2a58412e6286cfef2921,balance_change_role,test
4000,115,115,perturbed_75e44c2357adfb584b6b5cb99ceb654f,balance_minor_amount_adjustment_hard,test
4001,115,115,perturbed_3bc90cfb0470ddb0717010d330c2c1b5,synergy_similar_ingredient_replacement_hard,test
4002,247,247,perturbed_f19ab4799555aafe20383c308e9a2b53,balance_change_role,train
4003,247,247,perturbed_f19ab4799555aafe20383c308e9a2b53,balance_change_role,train
4004,247,247,perturbed_d86381987b7e56ef2ee68d515768e8a9,balance_remove_key_ingredient,train
4005,247,247,perturbed_c2a0be4b1af820e01ce05388fa2859c1,balance_minor_amount_adjustment_hard,train
4006,247,247,perturbed_b2ba999e729ee38289cf0e53dae452c6,synergy_similar_ingredient_replacement_hard,train
4007,597,597,perturbed_8d672f4f7e42f1af453f51b7c777b4bc,balance_remove_key_ingredient,test
4008,597,597,perturbed_7edf178d78f01be1670063811574e1b2,balance_change_role,test
4009,597,597,perturbed_58a62a835df38ad7149dc7844910c9a7,balance_minor_amount_adjustment_hard,test
4010,597,597,perturbed_72711b8b9dd27511eec1ecaf1f9c617a,synergy_similar_ingredient_replacement_hard,test
4011,335,335,perturbed_2c4393dfcc67f27707a0cc55110b4e18,balance_change_role,train
4012,335,335,perturbed_3b74203145b96ffd075aff3471fac458,balance_minor_amount_adjustment_hard,train
4013,335,335,perturbed_f19b93b03828df3e3a55cb7244e9b4ff,synergy_similar_ingredient_replacement_hard,train
4014,252,252,perturbed_37d1ace746a1fddb7ea24dfca2b1622a,balance_remove_key_ingredient,valid
4015,252,252,perturbed_fac640bff64f765c0ef63608e409cf0f,balance_minor_amount_adjustment_hard,valid
4016,252,252,perturbed_798f3d9a4b5db7df9ade24c5fd25961e,synergy_similar_ingredient_replacement_hard,valid
4017,564,564,perturbed_9b822d35d31010250f3021dc09a72fab,balance_change_role,train
4018,564,564,perturbed_df39a608a16dbbad9c1e355610fe2f8e,balance_minor_amount_adjustment_hard,train
4019,564,564,perturbed_76fdeeb7a4de34ddd653bc27db8e0037,synergy_similar_ingredient_replacement_hard,train
4020,700,700,perturbed_d6743ae205932c87389ac9255cf5447f,synergy_replace_with_different_type,train
4021,700,700,perturbed_fa9bd3ded58055d034c9a538ea1cc43c,synergy_insert_different_type,train
4022,700,700,perturbed_d6743ae205932c87389ac9255cf5447f,synergy_replace_with_different_type,train
4023,700,700,perturbed_cad8cc475fe0279ad8dd59cdfe3dc903,balance_minor_amount_adjustment_hard,train
4024,700,700,perturbed_efe09ef3c6af31fad219b89bdbb4cb10,synergy_similar_ingredient_replacement_hard,train
4025,429,429,perturbed_ade50ff61559a2c523b741595b7d79ab,balance_remove_key_ingredient,test
4026,429,429,perturbed_ade50ff61559a2c523b741595b7d79ab,balance_remove_key_ingredient,test
4027,429,429,perturbed_62811e55449cc84bf4d219728bb01af5,balance_minor_amount_adjustment_hard,test
4028,429,429,perturbed_60aff0c340573a1cbe718b2f47d760c5,synergy_similar_ingredient_replacement_hard,test
4029,505,505,perturbed_be39e8dd052fa730116331fb87c63079,balance_remove_key_ingredient,valid
4030,505,505,perturbed_2f42f76a58dab0b8d47d903be9074a31,balance_minor_amount_adjustment_hard,valid
4031,505,505,perturbed_be76e6e77c7b4122d9ffb0ec62f10f2b,synergy_similar_ingredient_replacement_hard,valid
4032,430,430,perturbed_0c9676ca769064ccd891796855186658,balance_change_role,train
4033,430,430,perturbed_b43194e42cad948496480fa67264500a,balance_minor_amount_adjustment_hard,train
4034,430,430,perturbed_6df94bf84f4029c83095f63370bc29b7,synergy_similar_ingredient_replacement_hard,train
4035,289,289,perturbed_cd2e019d9392bf087cd012c193dfb42b,balance_remove_key_ingredient,train
4036,289,289,perturbed_90ba25785aef48c80e839e822d56c4e1,balance_minor_amount_adjustment_hard,train
4037,289,289,perturbed_ceee3512abc5718c7bd1a8e6122ed8a5,synergy_similar_ingredient_replacement_hard,train
4038,714,714,perturbed_c6a5b3aab0757a5e8c9d640bb2affc1a,balance_change_role,valid
4039,714,714,perturbed_66eee977c42c48f1bfa77fea3cdad3af,balance_minor_amount_adjustment_hard,valid
4040,714,714,perturbed_eb60045f99046620139108109a159f72,synergy_similar_ingredient_replacement_hard,valid
4041,25,25,perturbed_a0fc8bdcb1053d9c7de7089db4078c15,balance_remove_key_ingredient,test
4042,25,25,perturbed_6698b8b8a8869327dd0b169d03bb9a83,balance_minor_amount_adjustment_hard,test
4043,25,25,perturbed_c798f681f45e3486c0bf8166dfeb4a0d,synergy_similar_ingredient_replacement_hard,test
4044,253,253,perturbed_fc5c3174fcf2635010df488246fc63cf,balance_change_role,train
4045,253,253,perturbed_1da1e0e8fe8f456ace7f5e0950b8923f,balance_minor_amount_adjustment_hard,train
4046,253,253,perturbed_ca2a6803e293896ebbdc4875f38a37be,synergy_similar_ingredient_replacement_hard,train
4047,689,689,perturbed_c2a41c1e9cc0f5e4779445b2e5f3a28d,balance_change_role,valid
4048,689,689,perturbed_0d223e9edbb0ffa5c79f3d278f4dd0be,balance_minor_amount_adjustment_hard,valid
4049,689,689,perturbed_09e5a96911dbd2f083c24bea40613983,synergy_similar_ingredient_replacement_hard,valid
4050,502,502,perturbed_bd0cfbc9f6d328808c3db3bb12d49b65,balance_change_role,train
4051,502,502,perturbed_2db99d76696c116e19ea2d090852ee3d,balance_minor_amount_adjustment_hard,train
4052,502,502,perturbed_697b926a0713c7aeaca4dc81b37a01f6,synergy_similar_ingredient_replacement_hard,train
4053,126,126,perturbed_ebf4177d862e01116f6fbb8474a1335c,balance_remove_key_ingredient,test
4054,126,126,perturbed_ec1ee7aeba24a6eeb5187090eb6182c5,balance_minor_amount_adjustment_hard,test
4055,126,126,perturbed_181c13aa32132724d468ce71c29f5683,synergy_similar_ingredient_replacement_hard,test
4056,352,352,perturbed_d2b80ba867202b8b1ad3dfb54eadcea8,balance_change_role,test
4057,352,352,perturbed_ea3c68aadbe9d67eb8fe0a0aa23bbfa7,balance_minor_amount_adjustment_hard,test
4058,352,352,perturbed_6e7c6e79760171d8864cbb72e221acbb,synergy_similar_ingredient_replacement_hard,test
4059,511,511,perturbed_45238a2edddcf7a4a55e4b1b23d8fe22,balance_change_role,test
4060,511,511,perturbed_6e899983c6093d6d702bd68ca599c481,balance_minor_amount_adjustment_hard,test
4061,511,511,perturbed_0bee0bbf16b99865d7eade6ed2db8f81,synergy_similar_ingredient_replacement_hard,test
4062,271,271,perturbed_35d062d0f4a55e078f51ffa90ea8499f,balance_change_role,train
4063,271,271,perturbed_d2f44fae1ec1613f3414a7b5f58d8f52,balance_minor_amount_adjustment_hard,train
4064,271,271,perturbed_658c9f8986d15331d35f258a09b29d13,synergy_similar_ingredient_replacement_hard,train
4065,183,183,perturbed_cab15962bc5b47ceeb7b51be113da5f9,balance_change_role,train
4066,183,183,perturbed_8bcf7b4149ea76f341613618f505bf16,balance_minor_amount_adjustment_hard,train
4067,183,183,perturbed_65c0b44b85906719da37690f7b8307ea,synergy_similar_ingredient_replacement_hard,train
4068,6,6,perturbed_cd7899ef0df393ce7d2a29e8c97206f9,balance_minor_amount_adjustment_hard,train
4069,6,6,perturbed_97fe0d7e092a9d12bc218f3ebb459d6e,synergy_similar_ingredient_replacement_hard,train
4070,9,9,perturbed_35898eee9f31f3976caa793046a7a1bc,balance_minor_amount_adjustment_hard,valid
4071,9,9,perturbed_89e0a3f89abb6772d6703b1a2cb3a5d7,synergy_similar_ingredient_replacement_hard,valid
4072,13,13,perturbed_477e55e94ca6bb790d919a293d60a6da,balance_minor_amount_adjustment_hard,train
4073,13,13,perturbed_97dd13964094172ed9c65a3d8a267071,synergy_similar_ingredient_replacement_hard,train
4074,14,14,perturbed_0719e82ad709f9f23020fc2fc9b6d8b9,balance_minor_amount_adjustment_hard,train
4075,14,14,perturbed_27bc92698e410a7fe8719d064d97647b,synergy_similar_ingredient_replacement_hard,train
4076,19,19,perturbed_44afb8656b10b5b40c9142a1a9b555c3,balance_minor_amount_adjustment_hard,train
4077,19,19,perturbed_6d98e52bc147b793760e301a8a98c316,synergy_similar_ingredient_replacement_hard,train
4078,45,45,perturbed_0927fd54c97b90cee869e7adbade9153,balance_minor_amount_adjustment_hard,train
4079,45,45,perturbed_a13399fbc7e2383b09c1498fbc919cab,synergy_similar_ingredient_replacement_hard,train
4080,50,50,perturbed_b9aecc77860ef437479f91dd209ca03b,balance_minor_amount_adjustment_hard,train
4081,50,50,perturbed_243739a885a3b79e65ee0877383b6fff,synergy_similar_ingredient_replacement_hard,train
4082,101,101,perturbed_92c2bb9899bc448387ca1434dcccc1e8,balance_minor_amount_adjustment_hard,train
4083,101,101,perturbed_40c631fb8ee3526a7494e872d78f894c,synergy_similar_ingredient_replacement_hard,train
4084,102,102,perturbed_48eea0a687779cd36c1c21de2f3b9438,balance_minor_amount_adjustment_hard,test
4085,102,102,perturbed_e5474bc73399ae080653f80d7a32c4f4,synergy_similar_ingredient_replacement_hard,test
4086,106,106,perturbed_d46356fcbbd2ef69c46322a70ea3ff75,balance_minor_amount_adjustment_hard,test
4087,106,106,perturbed_02c39162fbb08b451ccc324167c7da57,synergy_similar_ingredient_replacement_hard,test
4088,110,110,perturbed_aa5f4d1f786f11ca3972c693dca9b98d,balance_minor_amount_adjustment_hard,train
4089,110,110,perturbed_1ecd6576ebef1ae779c6113f31ab86b1,synergy_similar_ingredient_replacement_hard,train
4090,113,113,perturbed_536236ff2078273d8da41a88b355875c,balance_minor_amount_adjustment_hard,train
4091,113,113,perturbed_6fe4cea309250f6a68946f67cf74b8cb,synergy_similar_ingredient_replacement_hard,train
4092,114,114,perturbed_10391455b2cca41d35204b46faf0294e,balance_minor_amount_adjustment_hard,train
4093,114,114,perturbed_6fdad1481c2774b7f65f28f475d7c3c9,synergy_similar_ingredient_replacement_hard,train
4094,119,119,perturbed_163f07ab88fce5c9036c5e90bf858af8,balance_minor_amount_adjustment_hard,valid
4095,119,119,perturbed_9f11f0c3c946a687926c85dcf80a292c,synergy_similar_ingredient_replacement_hard,valid
4096,121,121,perturbed_c731a453d9f0fb6be59326ec17a93674,balance_minor_amount_adjustment_hard,train
4097,121,121,perturbed_93756fee79e84a75c3e7c9bce9ca579d,synergy_similar_ingredient_replacement_hard,train
4098,129,129,perturbed_ae95b7dc8c53c9cdc35a482c01c58921,balance_minor_amount_adjustment_hard,test
4099,129,129,perturbed_12f739df476d273000967ede23c39c60,synergy_similar_ingredient_replacement_hard,test
4100,130,130,perturbed_ef96629a2dbb5aa3eb31fbaee688e9d1,balance_minor_amount_adjustment_hard,train
4101,130,130,perturbed_3d7428a78f633c670319c3d1c5aaeb45,synergy_similar_ingredient_replacement_hard,train
4102,132,132,perturbed_f2ce256461d211d0bd227a15db3a2ef3,balance_minor_amount_adjustment_hard,train
4103,132,132,perturbed_ac83dcc3ff21565b72ae0bf36c819a12,synergy_similar_ingredient_replacement_hard,train
4104,133,133,perturbed_301bdd3f45bfecdbbe7b7623196d0b98,balance_minor_amount_adjustment_hard,train
4105,133,133,perturbed_dd54357f7b739ede5df185dbc41a3af6,synergy_similar_ingredient_replacement_hard,train
4106,137,137,perturbed_ecc78698eb53187bef19c57e997828c5,balance_minor_amount_adjustment_hard,train
4107,137,137,perturbed_98f5251f9d934afe4ac20e07af1bacc4,synergy_similar_ingredient_replacement_hard,train
4108,141,141,perturbed_2f3444cca4d83ad929a545a89049b7c4,balance_minor_amount_adjustment_hard,train
4109,141,141,perturbed_5682a34abe2742b790ecec13fd0f14b6,synergy_similar_ingredient_replacement_hard,train
4110,142,142,perturbed_19bf6d2d8539e1a244158b21e394fbc6,balance_minor_amount_adjustment_hard,train
4111,142,142,perturbed_efcc5872b47826fd29c862a0ac155d31,synergy_similar_ingredient_replacement_hard,train
4112,144,144,perturbed_4044468a8788edb2ab802dd719dc6964,balance_minor_amount_adjustment_hard,train
4113,144,144,perturbed_fa95dddea3f33ee16a6d5b8f9f0f89c1,synergy_similar_ingredient_replacement_hard,train
4114,145,145,perturbed_1d28ca2291235dde13cbcdf9ccd61f7a,balance_minor_amount_adjustment_hard,train
4115,145,145,perturbed_b4e6e50e8ea401991a3ac0ec4827e7d9,synergy_similar_ingredient_replacement_hard,train
4116,146,146,perturbed_021594dd65c84350dd26a950c450cfca,balance_minor_amount_adjustment_hard,train
4117,146,146,perturbed_bd12580c7341adab28872e2fe54061db,synergy_similar_ingredient_replacement_hard,train
4118,149,149,perturbed_05657437f99bf25da5d6d33885772d71,balance_minor_amount_adjustment_hard,valid
4119,149,149,perturbed_e92cb1739bdd25bcbe85e7948bc84c99,synergy_similar_ingredient_replacement_hard,valid
4120,167,167,perturbed_c8be8836d8cfa6931faba7b310c062f8,balance_minor_amount_adjustment_hard,valid
4121,167,167,perturbed_22ec7a3c2da07649d8bed8f865611f0b,synergy_similar_ingredient_replacement_hard,valid
4122,178,178,perturbed_53fad412d01c93df2b4c60a25643d7ca,balance_minor_amount_adjustment_hard,valid
4123,178,178,perturbed_65621a40c130c6c81bc2386d83d18e2e,synergy_similar_ingredient_replacement_hard,valid
4124,179,179,perturbed_20a2fb01fcee837480d47b12471f9849,balance_minor_amount_adjustment_hard,train
4125,179,179,perturbed_d632b125a2853201a6736a9b708a88fa,synergy_similar_ingredient_replacement_hard,train
4126,181,181,perturbed_3a204572c3d52d3518d3af1acb4b1b5e,balance_minor_amount_adjustment_hard,train
4127,181,181,perturbed_282dfe8822ae48b22ee00140d28ae61d,synergy_similar_ingredient_replacement_hard,train
4128,189,189,perturbed_4bca39bb2fd40865e28658a1e8ce799d,balance_minor_amount_adjustment_hard,train
4129,189,189,perturbed_7ba5e7dfed42c1efaa87caea4c982e7e,synergy_similar_ingredient_replacement_hard,train
4130,194,194,perturbed_c5e450296650f0c1c47dde7eea600a50,balance_minor_amount_adjustment_hard,train
4131,194,194,perturbed_6c3dcb9f80217fff1ec80d49356ec5e8,synergy_similar_ingredient_replacement_hard,train
4132,199,199,perturbed_3c084f97f4a8829cbaa0826a20461d85,balance_minor_amount_adjustment_hard,train
4133,199,199,perturbed_e9c4e79927e3653cda924614a8c232ae,synergy_similar_ingredient_replacement_hard,train
4134,200,200,perturbed_e8364fa58de13aa48fb28c2433b2f839,balance_minor_amount_adjustment_hard,test
4135,200,200,perturbed_563ed6ecb46b1d04160e7c3a7bb7a68c,synergy_similar_ingredient_replacement_hard,test
4136,213,213,perturbed_c2ccd0cbe6037bf4e5aa236ea680ffee,balance_minor_amount_adjustment_hard,train
4137,213,213,perturbed_a6bcedf5903072b0bdcf60855875793a,synergy_similar_ingredient_replacement_hard,train
4138,223,223,perturbed_917cbff7504c6c165f5b4062d89d0794,balance_minor_amount_adjustment_hard,train
4139,223,223,perturbed_8319ac2d535c13875f0cb223e0ef200f,synergy_similar_ingredient_replacement_hard,train
4140,224,224,perturbed_bd9bd1f1ebbb4b3ce357a7f014d11cf8,balance_minor_amount_adjustment_hard,train
4141,224,224,perturbed_5fa94328f2bee4dfaf39ba26fe11e478,synergy_similar_ingredient_replacement_hard,train
4142,227,227,perturbed_76fd82bd094481312a94779da39c8002,balance_minor_amount_adjustment_hard,valid
4143,227,227,perturbed_30d52832690c2e168535014f0b95bf76,synergy_similar_ingredient_replacement_hard,valid
4144,232,232,perturbed_624a9873d0121d419e432aee4a6376ba,balance_minor_amount_adjustment_hard,valid
4145,232,232,perturbed_d2db25910c0d794b15e6d1f9f66c02ed,synergy_similar_ingredient_replacement_hard,valid
4146,236,236,perturbed_aa085a14e90f1b923faf9fe4dd4b7033,balance_minor_amount_adjustment_hard,train
4147,236,236,perturbed_407937907f6ffe427bf64641992fb0eb,synergy_similar_ingredient_replacement_hard,train
4148,239,239,perturbed_b8c43e90da1517de2c22177d1983867e,balance_minor_amount_adjustment_hard,train
4149,239,239,perturbed_11ccf11bdc2b2c6fe82308d4133a6aca,synergy_similar_ingredient_replacement_hard,train
4150,241,241,perturbed_15f02fb5c45865fc0e4f4d769170e41d,balance_minor_amount_adjustment_hard,train
4151,241,241,perturbed_428d69e9c5058f6d9e5e526d5653cf1a,synergy_similar_ingredient_replacement_hard,train
4152,251,251,perturbed_cc8276f7bf5369a29677811b57d88edd,balance_minor_amount_adjustment_hard,train
4153,251,251,perturbed_505ad28250f45e79dfa52483ab1cb150,synergy_similar_ingredient_replacement_hard,train
4154,257,257,perturbed_b9d1d2a33302c0d87570bea349ff4329,balance_minor_amount_adjustment_hard,valid
4155,257,257,perturbed_2f8732eb4ed9abdb452d1602ad542c20,synergy_similar_ingredient_replacement_hard,valid
4156,258,258,perturbed_42c4447fc33e76dc47fe5054d1494d14,balance_minor_amount_adjustment_hard,train
4157,258,258,perturbed_6004ceb6ddc0470ffc2c1184c00a4fbe,synergy_similar_ingredient_replacement_hard,train
4158,263,263,perturbed_ddeaf9f9779ba9b1d60cf01e1ab06eaf,balance_minor_amount_adjustment_hard,test
