recipe_id,i_id,j_id,i_role,j_role,i_amount,j_amount,w_cooccur_raw,c_flavor,c_type,total_conflict
563,89,7,base_spirit,modifier,0.75,0.375,0.0,0.08729833462074171,0.0,0.08729833462074171
563,89,3,base_spirit,acid,0.75,0.375,0.0,0.08729833462074171,0.0,0.08729833462074171
563,7,3,modifier,acid,0.375,0.375,-4.785556136724802,0.0,0.0,0.0
564,22,2672,sweetener,base_spirit,0.75,0.75,0.0,0.0,0.0,0.0
564,22,26,sweetener,bitters,0.75,0.75,0.0,0.12229531531066429,0.0,0.12229531531066429
564,22,3,sweetener,acid,0.75,0.75,0.0,0.10620192023179803,0.0,0.10620192023179803
564,22,2065,sweetener,dilution,0.75,1.0,0.0,0.0,0.0,0.0
564,2672,26,base_spirit,bitters,0.75,0.75,0.0,0.0,0.0,0.0
564,2672,3,base_spirit,acid,0.75,0.75,0.01711953723247861,0.07507862779646175,0.0,0.07507862779646175
564,2672,2065,base_spirit,dilution,0.75,1.0,0.0,0.0,0.0,0.0
564,26,3,bitters,acid,0.75,0.75,0.0,0.13969686527576403,0.0,0.13969686527576403
564,26,2065,bitters,dilution,0.75,1.0,0.0,0.0,0.0,0.0
564,3,2065,acid,dilution,0.75,1.0,0.0,0.0,0.0,0.0
565,50,7,base_spirit,acid,1.5,0.75,0.0,0.14347115652166903,0.0,0.14347115652166903
565,50,26,base_spirit,bitters,1.5,0.5,0.0,0.10414518843273807,0.0,0.10414518843273807
565,50,104,base_spirit,modifier,1.5,0.25,0.0,0.0,0.0,0.0
565,7,26,acid,bitters,0.75,0.5,0.0,0.13969686527576403,0.0,0.13969686527576403
565,7,104,acid,modifier,0.75,0.25,0.0,0.07193189340702333,0.0,0.07193189340702333
565,26,104,bitters,modifier,0.5,0.25,0.0,0.0,0.0,0.0
566,89,2681,base_spirit,sweetener,2.0,1.0,0.0,0.0,0.0,0.0
566,89,7,base_spirit,acid,2.0,0.75,0.0,0.08729833462074171,0.0,0.08729833462074171
566,89,200,base_spirit,modifier,2.0,0.5,0.0,0.0,0.0,0.0
566,89,100,base_spirit,bitters,2.0,3.0,0.0,0.12426406871192858,0.0,0.12426406871192858
566,2681,7,sweetener,acid,1.0,0.75,0.0,0.13204937989385734,0.0,0.13204937989385734
566,2681,200,sweetener,modifier,1.0,0.5,0.0,0.0,0.0,0.0
566,2681,100,sweetener,bitters,1.0,3.0,0.0,0.13204937989385734,0.6,0.7320493798938573
566,7,200,acid,modifier,0.75,0.5,0.0,0.07193189340702333,0.0,0.07193189340702333
566,7,100,acid,bitters,0.75,3.0,-2.205389257113764,0.10000000000000003,0.0,0.10000000000000003
566,200,100,modifier,bitters,0.5,3.0,0.0,0.17434164902525695,0.0,0.17434164902525695
567,1347,3,base_spirit,acid,1.5,1.0,0.0,0.04399612400917158,0.0,0.04399612400917158
567,1347,89,base_spirit,modifier,1.5,0.5,0.0,0.0,0.0,0.0
567,1347,2681,base_spirit,modifier,1.5,0.5,0.0,0.0,0.0,0.0
567,1347,1032,base_spirit,sweetener,1.5,0.5,0.0,0.0,0.0,0.0
567,1347,832,base_spirit,bitters,1.5,2.0,0.0,0.08944404818493079,0.0,0.08944404818493079
567,3,89,acid,modifier,1.0,0.5,0.0,0.08729833462074171,0.0,0.08729833462074171
567,3,2681,acid,modifier,1.0,0.5,0.0,0.13204937989385734,0.0,0.13204937989385734
567,3,1032,acid,sweetener,1.0,0.5,-0.759200389734991,0.07416573867739418,0.0,0.07416573867739418
567,3,832,acid,bitters,1.0,2.0,0.0,0.12426406871192858,0.0,0.12426406871192858
567,89,2681,modifier,modifier,0.5,0.5,0.0,0.0,0.0,0.0
567,89,1032,modifier,sweetener,0.5,0.5,0.0,0.0,0.0,0.0
567,89,832,modifier,bitters,0.5,2.0,0.0,0.15825756949558406,0.0,0.15825756949558406
567,2681,1032,modifier,sweetener,0.5,0.5,0.0,0.0,0.0,0.0
567,2681,832,modifier,bitters,0.5,2.0,0.0,0.16547466812563144,0.6,0.7654746681256315
567,1032,832,sweetener,bitters,0.5,2.0,0.0,0.18304589153964795,0.0,0.18304589153964795
568,12,38,base_spirit,sweetener,1.5,0.75,0.0,0.0,0.0,0.0
568,12,7,base_spirit,acid,1.5,0.75,0.0,0.010912635102960533,0.0,0.010912635102960533
568,12,2694,base_spirit,bitters,1.5,3.0,0.0,0.0,0.0,0.0
568,38,7,sweetener,acid,0.75,0.75,0.0,0.08944404818493079,0.0,0.08944404818493079
568,38,2694,sweetener,bitters,0.75,3.0,0.0,0.06968455021364728,0.0,0.06968455021364728
568,7,2694,acid,bitters,0.75,3.0,0.20473482192401904,0.03498858539480677,0.0,0.03498858539480677
569,198,534,base_spirit,sweetener,1.0,1.0,0.0,0.0,0.0,0.0
569,198,106,base_spirit,modifier,1.0,0.75,0.0,0.0,0.0,0.0
569,198,814,base_spirit,modifier,1.0,1.0,0.0,0.0027650354097491503,0.0,0.0027650354097491503
569,198,3,base_spirit,acid,1.0,1.0,0.0,0.05118845842842462,0.0,0.05118845842842462
569,198,100,base_spirit,bitters,1.0,3.0,0.0,0.03665016461206927,0.0,0.03665016461206927
569,534,106,sweetener,modifier,1.0,0.75,0.0,0.0,0.0,0.0
569,534,814,sweetener,modifier,1.0,1.0,0.0,0.0,0.0,0.0
569,534,3,sweetener,acid,1.0,1.0,0.0,0.0535533905932738,0.0,0.0535533905932738
569,534,100,sweetener,bitters,1.0,3.0,0.0,0.12229531531066429,0.0,0.12229531531066429
569,106,814,modifier,modifier,0.75,1.0,0.0,0.013581462037112968,0.0,0.013581462037112968
569,106,3,modifier,acid,0.75,1.0,0.0,0.13204937989385734,0.0,0.13204937989385734
569,106,100,modifier,bitters,0.75,3.0,0.0,0.14347115652166903,0.0,0.14347115652166903
569,814,3,modifier,acid,1.0,1.0,0.0,0.0,0.0,0.0
569,814,100,modifier,bitters,1.0,3.0,0.0,0.14907311951024932,0.0,0.14907311951024932
569,3,100,acid,bitters,1.0,3.0,-1.9965459969968242,0.10000000000000003,0.0,0.10000000000000003
570,5,2702,base_spirit,modifier,1.0,1.0,0.0,0.0,0.0,0.0
570,5,2170,base_spirit,acid,1.0,2.0,0.0,0.04641016151377553,0.0,0.04641016151377553
570,5,127,base_spirit,sweetener,1.0,2.0,0.0,0.0,0.0,0.0
570,2702,2170,modifier,acid,1.0,2.0,0.0,0.1358898943540674,0.0,0.1358898943540674
570,2702,127,modifier,sweetener,1.0,2.0,0.0,0.0,0.0,0.0
570,2170,127,acid,sweetener,2.0,2.0,0.0,0.11231056256176614,0.0,0.11231056256176614
571,1,35,base_spirit,modifier,1.0,1.0,-1.4634249429840818,0.0,0.0,0.0
571,1,632,base_spirit,acid,1.0,0.5,-1.0417474791163157,0.06055512754639897,0.0,0.06055512754639897
571,1,2708,base_spirit,modifier,1.0,0.5,0.0,0.0,0.0,0.0
571,1,1020,base_spirit,modifier,1.0,0.5,0.8280260628772445,0.0,0.0,0.0
571,1,675,base_spirit,sweetener,1.0,0.5,0.01785768120053577,0.0,0.0,0.0
571,1,100,base_spirit,bitters,1.0,4.0,-2.7517581294409137,0.06968455021364722,0.0,0.06968455021364722
571,35,632,modifier,acid,1.0,0.5,-0.9559967223930543,0.08944404818493079,0.0,0.08944404818493079
571,35,2708,modifier,modifier,1.0,0.5,0.0,0.0,0.0,0.0
571,35,1020,modifier,modifier,1.0,0.5,0.9137768196558183,0.0,0.0,0.0
571,35,675,modifier,sweetener,1.0,0.5,-0.589538742774431,0.0,0.0,0.0
571,35,100,modifier,bitters,1.0,4.0,-0.7200972212086071,0.06742346141747668,0.0,0.06742346141747668
571,632,2708,acid,modifier,0.5,0.5,0.0,0.031662479035540037,0.0,0.031662479035540037
571,632,1020,acid,modifier,0.5,0.5,1.3354542838554624,0.0,0.0,0.0
571,632,675,acid,sweetener,0.5,0.5,0.5252859020826837,0.06988436918892728,0.0,0.06988436918892728
571,632,100,acid,bitters,0.5,4.0,-1.1457176172589238,0.13969686527576403,0.0,0.13969686527576403
571,2708,1020,modifier,modifier,0.5,0.5,0.0,0.010912635102960533,0.0,0.010912635102960533
571,2708,675,modifier,sweetener,0.5,0.5,0.0,0.0,0.0,0.0
571,2708,100,modifier,bitters,0.5,4.0,0.0,0.15825756949558406,0.0,0.15825756949558406
571,1020,675,modifier,sweetener,0.5,0.5,1.7019122632703017,0.0,0.0,0.0
571,1020,100,modifier,bitters,0.5,4.0,-0.37455636450115926,0.0,0.0,0.0
571,675,100,sweetener,bitters,0.5,4.0,-0.4915775654607174,0.13204937989385734,0.6,0.7320493798938573
572,1645,675,base_spirit,sweetener,2.0,0.75,1.0303733177274157,0.0,0.0,0.0
572,1645,37,base_spirit,modifier,2.0,0.75,0.0,0.0,0.0,0.0
572,1645,7,base_spirit,acid,2.0,0.5,-1.031745068841933,0.03416562759605707,0.0,0.03416562759605707
572,1645,2716,base_spirit,bitters,2.0,10.0,0.0,0.12229531531066429,0.0,0.12229531531066429
572,675,37,sweetener,modifier,0.75,0.75,0.0,0.0,0.0,0.0
572,675,7,sweetener,acid,0.75,0.5,-0.6595488807905514,0.13204937989385734,0.0,0.13204937989385734
572,675,2716,sweetener,bitters,0.75,10.0,0.0,0.16547466812563144,0.6,0.7654746681256315
572,37,7,modifier,acid,0.75,0.5,0.0,0.06285901761795404,0.0,0.06285901761795404
572,37,2716,modifier,bitters,0.75,10.0,0.0,0.1415880433163924,0.0,0.1415880433163924
572,7,2716,acid,bitters,0.5,10.0,0.0,0.12426406871192858,0.0,0.12426406871192858
573,40,3,base_spirit,acid,2.0,0.75,0.0,0.1281744192888376,0.0,0.1281744192888376
573,40,2517,base_spirit,modifier,2.0,0.5,0.0,0.10207793606049398,0.0,0.10207793606049398
573,40,22,base_spirit,sweetener,2.0,0.25,0.0,0.15643546458763846,0.0,0.15643546458763846
573,40,2721,base_spirit,bitters,2.0,5.0,0.0,0.09791121287711074,0.0,0.09791121287711074
573,3,2517,acid,modifier,0.75,0.5,0.0,0.08514066694304478,0.0,0.08514066694304478
573,3,22,acid,sweetener,0.75,0.25,0.0,0.10620192023179803,0.0,0.10620192023179803
573,3,2721,acid,bitters,0.75,5.0,0.0,0.02914029430219167,0.0,0.02914029430219167
573,2517,22,modifier,sweetener,0.5,0.25,0.0,0.0,0.0,0.0
573,2517,2721,modifier,bitters,0.5,5.0,0.0,0.12817441928883766,0.0,0.12817441928883766
573,22,2721,sweetener,bitters,0.25,5.0,0.0,0.10824829046386303,0.0,0.10824829046386303
574,89,2723,base_spirit,sweetener,2.0,0.5,0.0,0.0,0.0,0.0
574,89,7,base_spirit,acid,2.0,0.75,0.0,0.08729833462074171,0.0,0.08729833462074171
574,89,1020,base_spirit,modifier,2.0,0.5,0.0,0.0,0.0,0.0
574,89,2726,base_spirit,other,2.0,1.0,0.0,0.0,0.0,0.0
574,89,494,base_spirit,bitters,2.0,2.0,0.0,0.0,0.0,0.0
574,2723,7,sweetener,acid,0.5,0.75,0.0,0.147213595499958,0.0,0.147213595499958
574,2723,1020,sweetener,modifier,0.5,0.5,0.0,0.0,0.0,0.0
574,2723,2726,sweetener,other,0.5,1.0,0.0,0.0,0.0,0.0
574,2723,494,sweetener,bitters,0.5,2.0,0.0,0.0,0.0,0.0
574,7,1020,acid,modifier,0.75,0.5,-1.458818412271378,0.08297084310253527,0.0,0.08297084310253527
574,7,2726,acid,other,0.75,1.0,0.0,0.09581140290126389,0.0,0.09581140290126389
574,7,494,acid,bitters,0.75,2.0,-0.01498763580960305,0.08944404818493079,0.0,0.08944404818493079
574,1020,2726,modifier,other,0.5,1.0,0.0,0.0,0.0,0.0
574,1020,494,modifier,bitters,0.5,2.0,3.550446312476749,0.0,0.0,0.0
574,2726,494,other,bitters,1.0,2.0,0.0,0.0,0.0,0.0
575,5,7,base_spirit,acid,1.75,0.75,0.0,0.05118845842842462,0.0,0.05118845842842462
575,5,894,base_spirit,modifier,1.75,0.5,0.0,0.04399612400917158,0.0,0.04399612400917158
575,5,173,base_spirit,modifier,1.75,0.5,0.0,0.0,0.0,0.0
575,5,846,base_spirit,modifier,1.75,0.25,0.0,0.0,0.0,0.0
575,5,91,base_spirit,sweetener,1.75,0.25,0.0,0.16368092477478519,0.0,0.16368092477478519
575,7,894,acid,modifier,0.75,0.5,-1.5077564465232305,0.0,0.0,0.0
575,7,173,acid,modifier,0.75,0.5,0.0,0.12426406871192858,0.0,0.12426406871192858
575,7,846,acid,modifier,0.75,0.25,-1.2522293608735442,0.11028445416970573,0.0,0.11028445416970573
575,7,91,acid,sweetener,0.75,0.25,-1.4782558626484883,0.22121652570372968,0.0,0.22121652570372968
575,894,173,modifier,modifier,0.5,0.5,0.0,0.07193189340702333,0.0,0.07193189340702333
575,894,846,modifier,modifier,0.5,0.25,0.4725070833307652,0.046049253149461886,0.0,0.046049253149461886
575,894,91,modifier,sweetener,0.5,0.25,-0.6698101506358171,0.2163977794943222,0.0,0.2163977794943222
575,173,846,modifier,modifier,0.5,0.25,0.0,0.0,0.0,0.0
575,173,91,modifier,sweetener,0.5,0.25,0.0,0.10620192023179803,0.0,0.10620192023179803
575,846,91,modifier,sweetener,0.25,0.25,-1.107430245168913,0.0,0.0,0.0
576,2734,22,base_spirit,modifier,1.0,1.0,0.0,0.0,0.0,0.0
576,2734,18,base_spirit,modifier,1.0,0.5,0.0,0.0,0.0,0.0
576,2734,7,base_spirit,acid,1.0,0.5,-0.7656712311437471,0.04880749227427256,0.0,0.04880749227427256
576,2734,14,base_spirit,sweetener,1.0,0.5,0.0,0.0,0.0,0.0
576,22,18,modifier,modifier,1.0,0.5,0.0,0.0,0.0,0.0
576,22,7,modifier,acid,1.0,0.5,0.0,0.10620192023179803,0.0,0.10620192023179803
576,22,14,modifier,sweetener,1.0,0.5,0.0,0.0,0.0,0.0
576,18,7,modifier,acid,0.5,0.5,-1.9453765414334896,0.03665016461206927,0.0,0.03665016461206927
576,18,14,modifier,sweetener,0.5,0.5,0.0,0.0,0.0,0.0
576,7,14,acid,sweetener,0.5,0.5,0.0,0.08944404818493079,0.0,0.08944404818493079
577,1515,201,modifier,base_spirit,1.0,1.0,-2.8457701382669063,0.0055050463303893404,0.0,0.0055050463303893404
577,1515,22,modifier,modifier,1.0,1.0,0.0,0.15643546458763846,0.0,0.15643546458763846
577,1515,46,modifier,modifier,1.0,0.5,0.0,0.1546060565661952,0.0,0.1546060565661952
577,201,22,base_spirit,modifier,1.0,1.0,0.0,0.0,0.0,0.0
577,201,46,base_spirit,modifier,1.0,0.5,0.0,0.0,0.0,0.0
577,22,46,modifier,modifier,1.0,0.5,0.0,0.0,0.0,0.0
578,2743,22,base_spirit,sweetener,1.5,1.0,0.0,0.0,0.0,0.0
578,2743,1250,base_spirit,modifier,1.5,0.5,0.6729719850139009,0.0,0.0,0.0
578,2743,3,base_spirit,acid,1.5,0.25,-0.7078555902993685,0.04399612400917158,0.0,0.04399612400917158
578,22,1250,sweetener,modifier,1.0,0.5,0.0,0.0,0.0,0.0
578,22,3,sweetener,acid,1.0,0.25,0.0,0.10620192023179803,0.0,0.10620192023179803
578,1250,3,modifier,acid,0.5,0.25,-0.12150989887951047,0.010912635102960533,0.0,0.010912635102960533
579,1019,2748,base_spirit,modifier,2.0,0.75,0.0,0.0,0.0,0.0
579,1019,7,base_spirit,acid,2.0,0.75,0.0,0.08729833462074171,0.0,0.08729833462074171
579,1019,1168,base_spirit,sweetener,2.0,1.0,0.0,0.13779751788545658,0.0,0.13779751788545658
579,2748,7,modifier,acid,0.75,0.75,0.0,0.07859388972001824,0.0,0.07859388972001824
579,2748,1168,modifier,sweetener,0.75,1.0,0.0,0.12229531531066429,0.0,0.12229531531066429
579,7,1168,acid,sweetener,0.75,1.0,-1.2522293608735442,0.2671566509057853,0.0,0.2671566509057853
580,5,2752,base_spirit,modifier,2.0,1.0,0.0,0.0,0.0,0.0
580,5,7,base_spirit,acid,2.0,0.5,0.0,0.05118845842842462,0.0,0.05118845842842462
580,5,77,base_spirit,modifier,2.0,1.0,0.0,0.05118845842842462,0.0,0.05118845842842462
580,5,91,base_spirit,sweetener,2.0,0.25,0.0,0.16368092477478519,0.0,0.16368092477478519
580,5,111,base_spirit,bitters,2.0,2.0,0.0,0.026598632371090447,0.0,0.026598632371090447
580,5,2757,base_spirit,garnish,2.0,4.0,0.0,0.0,0.0,0.0
580,2752,7,modifier,acid,1.0,0.5,0.0,0.04399612400917158,0.0,0.04399612400917158
580,2752,77,modifier,modifier,1.0,1.0,0.0,0.0,0.0,0.0
580,2752,91,modifier,sweetener,1.0,0.25,0.0,0.1546060565661952,0.0,0.1546060565661952
580,2752,111,modifier,bitters,1.0,2.0,0.0,0.05823642100341131,0.0,0.05823642100341131
580,2752,2757,modifier,garnish,1.0,4.0,0.0,0.0,0.0,0.0
580,7,77,acid,modifier,0.5,1.0,-1.3606336603593505,0.0,0.0,0.0
580,7,91,acid,sweetener,0.5,0.25,-1.4782558626484883,0.22121652570372968,0.0,0.22121652570372968
580,7,111,acid,bitters,0.5,2.0,-1.824025251065862,0.036650164612069325,0.0,0.036650164612069325
580,7,2757,acid,garnish,0.5,4.0,0.0,0.0,0.0,0.0
580,77,91,modifier,sweetener,1.0,0.25,-1.1104740287761268,0.15276925690687082,0.0,0.15276925690687082
580,77,111,modifier,bitters,1.0,2.0,-1.6569141124115954,0.08297084310253533,0.0,0.08297084310253533
580,77,2757,modifier,garnish,1.0,4.0,0.0,0.0,0.0,0.0
580,91,111,sweetener,bitters,0.25,2.0,-2.285361938269732,0.23385391260156557,0.6,0.8338539126015656
580,91,2757,sweetener,garnish,0.25,4.0,0.0,0.17434164902525695,0.0,0.17434164902525695
580,111,2757,bitters,garnish,2.0,4.0,0.0,0.05118845842842468,0.0,0.05118845842842468
581,1,57,base_spirit,acid,2.0,0.75,-0.215129536276357,0.0055050463303893404,0.0,0.0055050463303893404
581,1,2760,base_spirit,modifier,2.0,0.75,2.491579296221113,0.0,0.0,0.0
581,1,91,base_spirit,sweetener,2.0,0.75,-2.998073878784984,0.08514066694304478,0.0,0.08514066694304478
581,1,2762,base_spirit,other,2.0,3.5,0.0,0.0,0.0,0.0
581,1,2763,base_spirit,garnish,2.0,3.5,0.0,0.0,0.0,0.0
581,1,2036,base_spirit,other,2.0,1.0,0.0,0.17258156262526086,0.0,0.17258156262526086
581,57,2760,acid,modifier,0.75,0.75,3.132478279333056,0.0,0.0,0.0
581,57,91,acid,sweetener,0.75,0.75,-0.9708805343016952,0.2082650227325636,0.0,0.2082650227325636
581,57,2762,acid,other,0.75,3.5,0.0,0.03665016461206927,0.0,0.03665016461206927
581,57,2763,acid,garnish,0.75,3.5,0.0,0.03416562759605707,0.0,0.03416562759605707
581,57,2036,acid,other,0.75,1.0,0.0,0.11633319989322655,0.0,0.11633319989322655
581,2760,91,modifier,sweetener,0.75,0.75,1.042681117904753,0.0,0.0,0.0
581,2760,2762,modifier,other,0.75,3.5,0.0,0.04399612400917158,0.0,0.04399612400917158
581,2760,2763,modifier,garnish,0.75,3.5,0.0,0.016227766016837952,0.0,0.016227766016837952
581,2760,2036,modifier,other,0.75,1.0,0.0,0.25827114081480756,0.0,0.25827114081480756
581,91,2762,sweetener,other,0.75,3.5,0.0,0.0,0.0,0.0
581,91,2763,sweetener,garnish,0.75,3.5,0.0,0.07859388972001835,0.0,0.07859388972001835
581,91,2036,sweetener,other,0.75,1.0,0.0,0.11432676315520185,0.0,0.11432676315520185
581,2762,2763,other,garnish,3.5,3.5,0.0,0.0,0.0,0.0
581,2762,2036,other,other,3.5,1.0,0.0,0.0,0.0,0.0
581,2763,2036,garnish,other,3.5,1.0,0.0,0.00822070014844889,0.0,0.00822070014844889
582,2765,107,base_spirit,modifier,1.5,0.5,0.0,0.0,0.0,0.0
582,2765,119,base_spirit,acid,1.5,1.0,0.0,0.04399612400917158,0.0,0.04399612400917158
582,2765,2117,base_spirit,sweetener,1.5,0.25,0.0,0.10824829046386303,0.0,0.10824829046386303
582,107,119,modifier,acid,0.5,1.0,0.0,0.15460605656619525,0.0,0.15460605656619525
582,107,2117,modifier,sweetener,0.5,0.25,0.0,0.02914029430219167,0.0,0.02914029430219167
582,119,2117,acid,sweetener,1.0,0.25,0.0,0.22121652570372968,0.0,0.22121652570372968
583,1515,107,base_spirit,sweetener,1.5,0.5,0.0,0.10414518843273807,0.0,0.10414518843273807
583,1515,2771,base_spirit,modifier,1.5,0.75,0.0,0.147213595499958,0.0,0.147213595499958
583,1515,3,base_spirit,acid,1.5,0.75,-1.7807942643926822,0.1281744192888376,0.0,0.1281744192888376
583,107,2771,sweetener,modifier,0.5,0.75,0.0,0.06514837167011073,0.0,0.06514837167011073
583,107,3,sweetener,acid,0.5,0.75,0.0,0.15460605656619525,0.0,0.15460605656619525
583,2771,3,modifier,acid,0.75,0.75,0.0,0.0,0.0,0.0
584,564,25,base_spirit,modifier,1.0,1.0,0.0,0.0,0.0,0.0
584,564,2775,base_spirit,sweetener,1.0,0.75,0.0,0.0,0.0,0.0
584,564,7,base_spirit,acid,1.0,0.75,0.0,0.024037034920392997,0.0,0.024037034920392997
584,25,2775,modifier,sweetener,1.0,0.75,0.0,0.036650164612069325,0.0,0.036650164612069325
584,25,7,modifier,acid,1.0,0.75,0.0,0.16368092477478519,0.0,0.16368092477478519
584,2775,7,sweetener,acid,0.75,0.75,0.0,0.024037034920392997,0.0,0.024037034920392997
585,1,36,base_spirit,acid,2.0,0.5,0.0,0.06055512754639897,0.0,0.06055512754639897
585,1,119,base_spirit,modifier,2.0,0.5,0.0,0.06055512754639897,0.0,0.06055512754639897
585,1,618,base_spirit,sweetener,2.0,0.75,0.9535220920857597,0.0,0.0,0.0
585,36,119,acid,modifier,0.5,0.5,0.0,0.0,0.0,0.0
585,36,618,acid,sweetener,0.5,0.75,0.0,0.1163331998932266,0.0,0.1163331998932266
585,119,618,modifier,sweetener,0.5,0.75,0.0,0.1163331998932266,0.0,0.1163331998932266
586,198,77,base_spirit,acid,2.0,1.0,0.0,0.05118845842842462,0.0,0.05118845842842462
586,198,795,base_spirit,sweetener,2.0,0.25,0.0,0.0,0.0,0.0
586,198,2784,base_spirit,bitters,2.0,1.0,0.0,0.0,0.0,0.0
586,77,795,acid,sweetener,1.0,0.25,0.8262189208005328,0.0,0.0,0.0
586,77,2784,acid,bitters,1.0,1.0,0.0,0.13011626335213133,0.0,0.13011626335213133
586,795,2784,sweetener,bitters,0.25,1.0,0.0,0.05823642100341131,0.0,0.05823642100341131
587,488,50,base_spirit,modifier,1.25,0.5,0.0,0.0,0.0,0.0
587,488,2787,base_spirit,other,1.25,1.25,0.0,0.0,0.0,0.0
587,50,2787,modifier,other,0.5,1.25,0.0,0.0,0.0,0.0
588,5,2789,base_spirit,sweetener,1.5,1.0,0.0,0.0,0.0,0.0
588,5,2790,base_spirit,modifier,1.5,0.5,0.0,0.0,0.0,0.0
588,5,7,base_spirit,acid,1.5,0.5,0.0,0.05118845842842462,0.0,0.05118845842842462
588,5,39,base_spirit,other,1.5,0.5,0.0,0.02914029430219167,0.0,0.02914029430219167
588,2789,2790,sweetener,modifier,1.0,0.5,0.0,0.0,0.0,0.0
588,2789,7,sweetener,acid,1.0,0.5,0.0,0.05823642100341131,0.0,0.05823642100341131
588,2789,39,sweetener,other,1.0,0.5,0.0,0.0,0.0,0.0
588,2790,7,modifier,acid,0.5,0.5,0.20473482192401904,0.08117902799877738,0.0,0.08117902799877738
588,2790,39,modifier,other,0.5,0.5,1.9643393044542976,0.0,0.0,0.0
588,7,39,acid,other,0.5,0.5,-0.9292729612969062,0.10207793606049392,0.0,0.10207793606049392
589,2793,2794,base_spirit,acid,2.0,1.0,0.0,0.10620192023179803,0.0,0.10620192023179803
589,2793,2795,base_spirit,sweetener,2.0,1.0,0.0,0.0,0.0,0.0
589,2794,2795,acid,sweetener,1.0,1.0,4.601008797301429,0.0,0.0,0.0
590,2796,37,base_spirit,modifier,1.5,0.5,0.0,0.0,0.0,0.0
590,2796,2798,base_spirit,sweetener,1.5,0.5,0.0,0.10824829046386303,0.0,0.10824829046386303
590,2796,3,base_spirit,acid,1.5,0.5,0.0,0.04399612400917158,0.0,0.04399612400917158
590,37,2798,modifier,sweetener,0.5,0.5,0.0,0.05590260840104372,0.0,0.05590260840104372
590,37,3,modifier,acid,0.5,0.5,0.0,0.06285901761795404,0.0,0.06285901761795404
590,2798,3,sweetener,acid,0.5,0.5,0.0,0.22121652570372968,0.0,0.22121652570372968
591,25,2801,modifier,base_spirit,1.0,1.0,0.0,0.0,0.0,0.0
591,25,2802,modifier,sweetener,1.0,0.5,0.0,0.16188021535170066,0.0,0.16188021535170066
591,25,7,modifier,acid,1.0,0.5,0.0,0.16368092477478519,0.0,0.16368092477478519
591,25,2804,modifier,other,1.0,0.75,0.0,0.016227766016837952,0.0,0.016227766016837952
591,2801,2802,base_spirit,sweetener,1.0,0.5,0.0,0.09791121287711074,0.0,0.09791121287711074
591,2801,7,base_spirit,acid,1.0,0.5,0.0,0.10000000000000003,0.0,0.10000000000000003
591,2801,2804,base_spirit,other,1.0,0.75,0.0,0.0,0.0,0.0
591,2802,7,sweetener,acid,0.5,0.5,0.0,0.22121652570372968,0.0,0.22121652570372968
591,2802,2804,sweetener,other,0.5,0.75,0.0,0.10414518843273807,0.0,0.10414518843273807
591,7,2804,acid,other,0.5,0.75,0.0,0.0,0.0,0.0
592,106,3,base_spirit,acid,1.0,0.5,0.0,0.13204937989385734,0.0,0.13204937989385734
592,106,546,base_spirit,sweetener,1.0,0.5,0.0,0.0,0.0,0.0
592,3,546,acid,sweetener,0.5,0.5,-0.7930488443190481,0.1453463071962463,0.0,0.1453463071962463
593,2808,2809,base_spirit,modifier,1.0,0.3,0.0,0.0,0.0,0.0
593,2808,2810,base_spirit,sweetener,1.0,3.0,0.0,0.15825756949558406,0.0,0.15825756949558406
593,2808,2811,base_spirit,acid,1.0,2.0,0.0,0.0,0.0,0.0
593,2808,2812,base_spirit,garnish,1.0,,0.0,0.0,0.0,0.0
593,2808,2813,base_spirit,other,1.0,1.0,0.0,0.0,0.0,0.0
593,2808,2812,base_spirit,garnish,1.0,,0.0,0.0,0.0,0.0
593,2808,2815,base_spirit,other,1.0,1.0,0.0,0.0,0.0,0.0
593,2808,876,base_spirit,other,1.0,1.0,0.0,0.0,0.0,0.0
593,2808,2817,base_spirit,other,1.0,1.0,0.0,0.0,0.0,0.0
593,2809,2810,modifier,sweetener,0.3,3.0,0.0,0.11028445416970573,0.0,0.11028445416970573
593,2809,2811,modifier,acid,0.3,2.0,0.0,0.14721359549995794,0.0,0.14721359549995794
593,2809,2812,modifier,garnish,0.3,,0.0,0.05823642100341131,0.0,0.05823642100341131
593,2809,2813,modifier,other,0.3,1.0,0.0,0.0,0.0,0.0
593,2809,2812,modifier,garnish,0.3,,0.0,0.05823642100341131,0.0,0.05823642100341131
593,2809,2815,modifier,other,0.3,1.0,0.0,0.0,0.0,0.0
593,2809,876,modifier,other,0.3,1.0,0.0,0.0,0.0,0.0
593,2809,2817,modifier,other,0.3,1.0,0.0,0.0,0.0,0.0
593,2810,2811,sweetener,acid,3.0,2.0,0.0,0.2930148958219066,0.0,0.2930148958219066
593,2810,2812,sweetener,garnish,3.0,,0.0,0.25377492419453834,0.0,0.25377492419453834
593,2810,2813,sweetener,other,3.0,1.0,0.0,0.2016638981097471,0.0,0.2016638981097471
593,2810,2812,sweetener,garnish,3.0,,0.0,0.25377492419453834,0.0,0.25377492419453834
593,2810,2815,sweetener,other,3.0,1.0,0.0,0.08729833462074177,0.0,0.08729833462074177
593,2810,876,sweetener,other,3.0,1.0,0.0,0.09791121287711074,0.0,0.09791121287711074
593,2810,2817,sweetener,other,3.0,1.0,0.0,0.11231056256176614,0.0,0.11231056256176614
